,Age,W,Pace,eFG%,TOV%,ORB%,FT/FGA,Dfg%,Dtov%,DRB%,Dft/fga,Tm,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%.1.1,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,3PAr,FTr,ORB%.1,DRB%.1,TRB%,AST%,STL%,BLK%,TOV%.1.1,USG%,year
119,26.0,49,97.4,0.528,12.8,24.1,0.199,0.524,13.8,75.5,0.213,WAS,43.90000000000001,91.6,4.762,10.4,27.300000000000004,3.365,33.5,64.3,5.175999999999998,5.314,18.9,23.4,7.777000000000001,10.000000000000002,32.7,42.8,24.200000000000006,8.299999999999999,4.0,14.3,21.0,116.8,5.646000000000001,2.9360000000000004,2.2940000000000005,44.1,142.70000000000005,93.6,135.99999999999997,15.100000000000005,13.9,126.20000000000002,192.6,2017.0
120,25.4,24,98.3,0.512,14.1,21.1,0.185,0.536,13.6,76.2,0.183,ATL,40.1,89.5,4.5089999999999995,11.4,31.8,3.487,28.7,57.7,4.965000000000002,5.158,18.2,22.3,8.135,9.2,32.7,41.8,25.300000000000004,8.4,4.4,15.400000000000002,19.5,109.7,5.561,3.5930000000000004,2.567,41.8,148.8,95.3,166.30000000000004,16.900000000000002,15.299999999999995,135.3,201.8,2018.0
121,24.7,55,96.0,0.518,13.0,21.5,0.188,0.495,13.0,78.4,0.191,BOS,42.2,93.1,4.468999999999999,12.8,34.1,3.4890000000000003,29.200000000000006,58.89999999999999,4.861000000000001,5.134,17.5,22.8,7.567000000000001,9.4,37.1,46.6,24.3,7.699999999999998,4.8,14.1,20.7,114.8,5.4639999999999995,3.675,2.435,46.3,159.99999999999997,103.8,141.5,14.4,16.8,125.1,194.4,2018.0
122,25.1,28,98.9,0.514,13.6,21.0,0.201,0.517,11.0,77.0,0.201,BRK,40.5,91.5,4.511,13.499999999999998,37.6,3.4730000000000003,26.899999999999995,53.89999999999999,4.957,5.232999999999999,18.8,24.1,7.755000000000001,9.9,35.5,45.5,25.9,6.8,5.000000000000001,15.1,21.0,112.8,5.599,4.008000000000001,2.6439999999999997,45.0,155.20000000000005,99.7,157.9,12.4,15.9,127.59999999999998,199.8,2018.0
123,24.4,27,98.3,0.4970000000000001,12.6,20.6,0.16399999999999998,0.542,12.4,80.6,0.184,CHI,38.89999999999999,88.0,4.4830000000000005,9.999999999999998,28.0,3.0810000000000004,29.100000000000005,59.99999999999999,4.756,5.015,14.0,18.5,7.5,10.4,35.4,45.8,24.1,7.800000000000002,3.7,13.900000000000002,20.200000000000006,101.9,5.309,3.0239999999999996,2.3150000000000004,45.50000000000001,160.9,101.1,149.0,14.8,13.8,130.0,190.5,2018.0
124,26.6,36,98.4,0.508,11.4,22.2,0.233,0.532,12.4,80.7,0.165,CHO,39.0,87.3,4.375,10.6,29.0,3.017,28.4,58.4,4.6739999999999995,4.9910000000000005,20.0,26.700000000000006,7.799000000000001,9.099999999999998,33.2,42.50000000000001,23.0,7.0,4.300000000000002,12.500000000000002,16.299999999999994,108.6,5.391,3.3739999999999997,2.9360000000000004,39.4,144.5,91.0,144.10000000000005,14.6,14.8,111.3,196.5,2018.0
125,30.6,50,98.0,0.547,12.6,20.1,0.214,0.54,12.2,77.3,0.166,CLE,38.9,80.80000000000003,4.761,11.8,31.0,3.3939999999999997,26.9,49.9,5.307,5.5520000000000005,17.799999999999994,23.1,7.5219999999999985,8.700000000000001,34.90000000000001,43.6,23.1,6.800000000000002,3.3999999999999995,13.2,18.1,107.4,5.861000000000001,4.058,2.6210000000000004,42.60000000000001,158.2,101.4,138.49999999999997,13.9,11.9,123.5,185.1,2018.0
126,27.7,24,95.6,0.513,11.6,18.0,0.166,0.532,12.9,78.9,0.193,DAL,39.50000000000001,88.7,4.706,12.5,34.6,3.198,26.899999999999995,54.2,5.215,5.357,15.099999999999998,19.4,7.692,7.200000000000001,32.099999999999994,39.39999999999999,24.7,7.1,3.9,12.2,18.9,106.5,5.649000000000001,3.646,2.5200000000000005,39.2,161.0,98.0,159.20000000000005,14.7,19.0,114.8,197.6,2018.0
127,25.1,46,96.8,0.536,13.4,25.7,0.198,0.539,12.6,77.5,0.173,DEN,45.40000000000001,96.5,4.742000000000001,12.3,33.4,3.29,33.0,63.0,5.259,5.347,19.2,25.4,7.455999999999999,12.2,37.50000000000001,49.49999999999999,28.0,8.500000000000002,5.7,16.0,20.200000000000006,122.7,5.645,3.322,2.74,53.2,161.49999999999997,107.6,154.8,15.1,18.8,131.5,199.1,2018.0
128,25.9,39,96.2,0.512,12.3,22.7,0.16899999999999998,0.524,13.7,78.5,0.172,DET,43.8,98.2,4.4430000000000005,13.3,34.800000000000004,3.3710000000000004,30.7,63.4,4.835,5.1930000000000005,15.499999999999998,20.6,7.773,9.3,32.7,42.3,23.7,8.6,3.4000000000000004,13.3,17.9,116.3,5.4780000000000015,3.9260000000000006,2.072,34.4,133.8,83.0,143.1,16.1,10.7,105.6,200.1,2018.0
129,28.8,58,99.6,0.569,14.1,21.0,0.195,0.504,12.6,76.3,0.18600000000000005,GSW,43.60000000000001,88.7,4.872999999999998,13.2,34.2,2.855,30.1,54.6,5.4510000000000005,5.448,18.500000000000004,21.700000000000006,8.066,6.8,33.6,39.9,32.0,8.299999999999999,6.199999999999998,15.8,17.4,118.8,5.789,3.204,2.338,39.2,145.4,96.1,178.79999999999995,17.3,20.5,144.5,199.4,2018.0
130,29.8,65,97.6,0.551,12.7,21.3,0.233,0.521,13.4,79.9,0.171,HOU,45.90000000000001,99.9,4.6789999999999985,19.0,51.2,2.9639999999999995,27.2,48.3,5.43,5.5939999999999985,23.200000000000006,29.500000000000004,7.661,9.7,39.1,48.7,25.6,10.1,5.1000000000000005,14.8,21.4,134.10000000000002,5.902,4.9510000000000005,2.742,42.9,160.2,102.0,138.70000000000002,17.3,16.0,111.4,198.1,2018.0
131,26.2,48,96.0,0.525,12.3,22.7,0.173,0.527,14.2,76.2,0.174,IND,44.1,92.5,4.7410000000000005,9.299999999999997,25.1,3.29,34.7,67.19999999999999,5.0950000000000015,5.226,16.5,21.0,7.6720000000000015,9.7,35.30000000000001,45.20000000000001,23.9,9.5,4.7,13.9,20.200000000000006,113.9,5.5360000000000005,2.619,2.1719999999999997,45.0,162.79999999999995,104.2,137.5,17.6,17.4,117.69999999999996,202.8,2018.0
132,27.0,42,98.7,0.527,13.2,23.5,0.222,0.52,12.6,76.1,0.203,LAC,46.3,98.0,4.802999999999999,11.9,32.8,2.898,34.300000000000004,65.3,5.224,5.356000000000001,21.4,28.7,7.233,10.6,37.49999999999999,47.99999999999999,27.1,7.9,4.3,16.299999999999994,20.0,125.6,5.642,3.12,2.9250000000000003,46.50000000000001,154.8,101.4,146.7,15.2,15.8,130.9,201.0,2018.0
133,23.7,35,100.3,0.517,13.8,23.6,0.188,0.514,12.5,77.7,0.19,LAL,45.2,97.5,4.7,10.8,31.600000000000005,3.167,34.4,65.9,5.216,5.2410000000000005,18.000000000000004,25.8,6.845,11.9,39.50000000000001,51.40000000000001,26.2,9.000000000000002,4.9,16.3,22.2,119.6,5.508000000000001,3.165,2.6990000000000003,50.4,155.39999999999995,103.1,140.59999999999997,17.2,15.5,130.7,198.5,2018.0
134,26.0,22,94.9,0.5,14.0,22.4,0.201,0.529,13.8,76.5,0.256,MEM,37.6,85.2,4.531000000000001,9.4,26.8,3.0930000000000004,28.4,58.3,4.964,5.050999999999998,18.1,22.700000000000006,7.861000000000001,10.1,33.7,43.8,22.2,7.300000000000002,4.999999999999999,14.7,24.3,103.0,5.4639999999999995,3.0300000000000007,2.659,47.8,159.1,101.9,141.9,15.000000000000002,18.9,133.3,193.4,2018.0
135,26.5,44,95.6,0.52,13.3,21.5,0.173,0.507,13.1,79.0,0.215,MIA,44.49999999999999,97.5,4.616999999999999,12.3,34.0,3.88,32.300000000000004,63.5,5.0870000000000015,5.231,17.1,22.5,7.593,10.500000000000002,39.0,49.3,26.0,8.4,6.0,15.599999999999998,22.2,118.4,5.5440000000000005,3.386,2.4640000000000004,47.0,169.4,108.0,148.8,15.4,19.3,127.6,202.5,2018.0
136,25.9,44,96.2,0.531,12.9,20.4,0.22,0.528,14.2,75.9,0.22,MIL,44.6,92.2,4.638999999999999,9.6,26.9,3.3269999999999995,34.9,65.39999999999999,5.127999999999999,5.271,19.9,25.3,7.8870000000000005,8.9,33.7,42.49999999999999,24.1,9.8,5.9,14.3,22.1,118.2,5.575,3.515,2.29,40.9,146.99999999999997,94.1,131.3,18.6,19.8,117.0,189.6,2018.0
137,27.1,47,96.0,0.523,11.4,24.4,0.225,0.539,13.9,76.4,0.189,MIN,44.6,93.6,4.68,8.6,24.300000000000004,3.2869999999999995,35.8,69.3,5.084,5.152,21.9,27.0,8.033000000000001,11.0,34.0,45.00000000000001,25.0,9.4,4.4,12.599999999999998,19.0,119.5,5.565,2.677,2.637,47.7,147.7,97.29999999999998,133.10000000000002,17.3,13.9,106.4,194.0,2018.0
138,27.6,48,100.5,0.541,13.3,20.0,0.183,0.513,12.5,76.7,0.175,NOP,50.2,105.1,4.643000000000002,13.200000000000005,37.00000000000001,3.5410000000000004,37.0,68.39999999999999,5.329,5.371,19.6,25.2,7.369,9.7,43.8,53.3,32.6,9.4,6.9,17.400000000000002,21.200000000000006,133.0,5.6099999999999985,4.065,1.883,34.9,152.20000000000005,95.7,160.9,15.499999999999998,16.7,128.6,192.8,2018.0
139,26.3,29,96.8,0.51,13.3,24.1,0.17,0.522,12.2,76.7,0.208,NYK,42.6,92.5,4.629,9.0,24.7,3.147,34.0,68.1,4.885999999999999,5.109000000000001,16.7,20.5,8.074,11.099999999999998,35.3,46.3,21.9,6.5,5.9,14.2,20.6,111.3,5.448,2.647,2.134,51.2,159.7,105.7,130.4,12.3,20.5,132.8,196.1,2018.0
140,27.3,48,96.7,0.514,12.4,27.7,0.197,0.525,14.7,77.4,0.193,OKC,40.4,88.7,4.513000000000001,10.5,29.7,2.974,29.899999999999995,59.0,4.957999999999998,5.197,17.3,24.600000000000005,6.711999999999999,13.4,34.0,47.3,21.9,9.099999999999998,5.5,14.000000000000002,20.0,108.60000000000002,5.409999999999998,3.97,2.492,53.00000000000001,149.1,99.2,122.1,17.3,21.0,113.8,177.7,2018.0
141,25.6,25,98.1,0.512,13.3,20.0,0.18,0.525,12.8,75.6,0.187,ORL,43.7,94.3,4.6240000000000006,10.4,29.800000000000004,3.0370000000000004,33.099999999999994,64.8,5.087,5.135999999999999,17.0,22.6,7.5550000000000015,9.3,34.7,43.90000000000001,28.2,8.5,4.7,15.6,19.100000000000005,114.9,5.472,2.9569999999999994,2.57,41.2,150.6,95.4,173.4,16.400000000000002,15.2,135.6,200.3,2018.0
142,25.8,52,99.8,0.535,14.6,25.3,0.198,0.4920000000000001,12.6,78.6,0.218,PHI,42.29999999999999,89.4,4.742000000000001,11.3,30.6,3.072,30.899999999999995,58.8,5.188999999999999,5.353,18.4,24.100000000000005,7.602,11.0,38.1,49.1,28.3,8.2,5.699999999999998,16.7,23.2,114.1,5.651000000000002,3.3910000000000005,2.465,51.2,155.4,105.2,160.20000000000005,15.6,18.1,140.29999999999998,191.3,2018.0
143,23.7,21,100.3,0.495,13.9,22.5,0.203,0.5329999999999999,11.9,76.5,0.212,PHO,39.3,87.69999999999997,4.553,9.4,27.4,2.9130000000000003,29.7,60.3,4.893,5.161000000000001,18.6,24.6,7.428,11.3,34.8,46.1,19.3,6.4,4.9,15.2,22.8,106.7,5.486000000000001,3.471,2.9760000000000004,48.8,158.5,102.8,122.49999999999996,12.9,16.5,144.9,186.9,2018.0
144,25.6,49,96.5,0.511,12.3,23.3,0.192,0.503,11.7,79.1,0.193,POR,40.8,90.8,4.547,11.000000000000002,30.4,2.898,29.7,60.30000000000001,4.933000000000002,5.149,17.799999999999994,22.0,7.673999999999999,10.3,35.5,45.9,20.5,7.499999999999999,5.6000000000000005,13.5,19.6,110.4,5.4609999999999985,3.319,2.252,48.40000000000001,157.2,103.1,116.9,14.4,18.899999999999995,125.1,186.9,2018.0
145,26.4,27,94.9,0.502,12.8,21.5,0.14300000000000002,0.542,13.5,77.6,0.199,SAC,41.4,90.19999999999996,4.627,9.2,24.2,3.233,32.2,65.99999999999999,4.886000000000001,5.1389999999999985,12.800000000000002,17.400000000000002,7.364000000000001,10.0,32.599999999999994,42.4,22.4,8.100000000000001,4.1000000000000005,14.199999999999998,20.1,105.0,5.382000000000001,2.6870000000000003,1.9480000000000002,46.4,158.79999999999995,100.1,137.10000000000002,15.9,15.6,123.1,200.5,2018.0
146,29.3,47,95.0,0.507,12.2,23.7,0.189,0.507,13.2,78.6,0.17,SAS,38.00000000000001,83.30000000000003,4.502000000000002,8.899999999999997,24.9,3.3939999999999997,29.3,58.7,4.962,5.112,16.099999999999998,20.1,7.768,10.4,33.4,43.8,20.9,7.5,5.900000000000001,12.3,16.6,101.0,5.454,3.405,2.326,45.3,158.50000000000003,101.5,138.2,16.099999999999998,20.5,119.4,198.3,2018.0
147,25.8,59,97.4,0.539,12.1,23.0,0.198,0.501,13.0,77.7,0.212,TOR,41.00000000000001,86.6,4.8420000000000005,11.900000000000002,32.5,3.706,29.1,54.00000000000001,5.381000000000001,5.5280000000000005,17.699999999999996,22.1,7.622000000000001,9.8,33.8,43.7,24.3,7.4,5.7,12.3,20.899999999999995,111.2,5.8279999999999985,3.751,2.365,50.1,157.4,104.8,140.1,15.6,20.3,116.1,194.9,2018.0
148,26.7,48,95.7,0.527,13.7,21.5,0.202,0.506,14.0,79.8,0.19,UTA,39.60000000000001,85.00000000000001,4.731,11.1,29.7,2.844,28.5,55.3,5.0790000000000015,5.326999999999999,18.2,23.4,7.898,10.0,35.6,45.29999999999999,22.0,8.6,5.9,14.300000000000002,20.1,108.8,5.715,3.1710000000000003,2.998,47.7,164.7,106.8,132.6,17.8,22.1,128.5,192.4,2018.0
149,26.9,43,96.6,0.525,13.3,23.5,0.196,0.522,13.6,77.1,0.212,WAS,43.0,92.4,4.7890000000000015,10.7,28.3,3.1080000000000005,32.40000000000001,64.10000000000001,5.1339999999999995,5.332000000000001,18.6,24.3,7.665000000000001,10.1,34.2,44.4,27.6,8.299999999999999,4.5,15.400000000000002,21.4,115.5,5.69,2.845,2.736,50.0,153.89999999999995,102.0,153.2,15.5,16.0,134.3,197.8,2018.0
150,25.1,29,103.9,0.522,14.3,24.7,0.192,0.541,12.8,76.4,0.237,ATL,44.4,96.9,4.557,13.6,38.4,3.523000000000001,30.8,58.6,5.1530000000000005,5.294,19.300000000000004,25.4,7.527999999999999,11.3,35.3,46.6,27.000000000000004,8.6,5.0,17.700000000000006,24.2,121.8,5.625000000000001,4.101,2.528,45.8,153.5,98.40000000000002,157.99999999999997,16.099999999999998,18.6,137.6,204.6,2019.0
151,25.7,49,99.6,0.534,11.5,21.6,0.173,0.514,13.4,77.0,0.198,BOS,45.3,96.9,4.678999999999999,13.4,36.3,3.6349999999999993,31.8,60.70000000000001,5.254,5.3599999999999985,16.700000000000006,20.8,8.068,10.5,37.2,47.4,28.5,9.1,5.5,13.300000000000002,21.5,120.7,5.694000000000001,3.746,2.234,49.6,158.6,104.1,156.4,16.2,21.0,113.8,196.8,2019.0
152,25.4,42,100.8,0.52,13.0,23.8,0.211,0.512,11.6,76.4,0.19,BRK,39.8,88.3,4.628,13.099999999999998,35.8,2.881,26.7,52.40000000000001,5.1099999999999985,5.315,18.6,25.300000000000004,7.354999999999999,11.2,36.5,47.49999999999999,22.4,6.2,4.199999999999998,14.299999999999995,22.4,111.3,5.65,3.844,3.112,51.8,162.79999999999995,107.70000000000002,132.6,12.4,13.8,126.2,187.8,2019.0
153,24.0,22,99.0,0.505,12.7,19.4,0.184,0.541,11.9,77.3,0.188,CHI,45.3,100.70000000000002,4.518,10.7,31.2,3.1450000000000005,34.5,69.5,4.941,5.037000000000001,19.0,24.0,7.896,9.2,39.0,48.2,26.2,8.799999999999997,5.500000000000001,16.4,23.3,120.59999999999998,5.395,3.039,2.3220000000000005,38.0,155.5,96.1,145.4,15.499999999999998,17.900000000000006,127.8,199.8,2019.0
154,26.6,39,98.7,0.514,10.9,21.7,0.205,0.5379999999999999,12.1,77.1,0.179,CHO,40.4,89.1,4.6030000000000015,11.3,31.9,3.367,29.1,57.2,5.106,5.176,18.4,23.0,7.986000000000001,10.2,33.7,43.89999999999999,23.2,7.300000000000002,4.9,11.9,18.6,110.3,5.568,3.2889999999999997,2.6830000000000003,51.6,157.60000000000005,103.6,148.6,14.5,18.600000000000005,109.8,201.4,2019.0
155,25.2,19,96.6,0.503,12.2,23.7,0.187,0.564,11.5,77.0,0.181,CLE,42.4,93.3,4.628,9.6,27.2,2.807,32.9,66.30000000000001,5.019,5.111999999999999,17.9,23.0,7.717,12.8,35.00000000000001,47.8,24.3,6.9,2.8,13.7,21.100000000000005,112.2,5.473,2.7750000000000004,2.624,53.9,158.20000000000005,103.7,145.6,13.3,9.499999999999998,119.0,194.1,2019.0
156,26.9,33,99.0,0.519,12.7,22.7,0.21600000000000005,0.522,11.6,77.5,0.191,DAL,41.0,90.5,4.658,12.800000000000002,36.5,3.069,28.3,54.1,5.335,5.34,21.6,29.0,7.465000000000002,11.5,38.5,49.6,24.6,7.6,4.6000000000000005,16.000000000000004,21.5,116.4,5.705,3.9810000000000003,3.2710000000000004,47.3,152.3,100.2,146.8,13.799999999999995,16.200000000000006,132.0,193.10000000000005,2019.0
157,24.9,54,97.7,0.527,11.9,26.6,0.175,0.521,12.3,78.0,0.194,DEN,43.9,94.5,4.699,11.6,33.0,3.4250000000000003,32.2,61.39999999999999,5.292999999999999,5.348,16.5,21.5,7.643000000000002,12.3,35.90000000000001,48.2,28.8,8.2,4.6,13.199999999999998,20.7,116.3,5.629,3.613,2.363,52.7,151.70000000000005,102.09999999999998,155.9,15.2,16.9,110.1,188.5,2019.0
158,26.9,41,97.4,0.509,12.3,24.8,0.195,0.526,12.8,78.7,0.211,DET,40.9,92.6,4.293,12.9,36.6,2.866,27.899999999999995,56.2,4.785000000000001,4.9510000000000005,17.9,23.90000000000001,7.856000000000001,11.5,34.599999999999994,46.1,23.800000000000004,7.0,3.9,13.4,22.0,112.0,5.3210000000000015,3.818,2.559,48.40000000000001,154.29999999999995,99.5,148.89999999999995,14.2,12.4,115.1,194.0,2019.0
159,28.4,57,100.9,0.565,12.6,22.5,0.182,0.508,11.7,77.1,0.205,GSW,43.1,88.10000000000002,4.96,13.999999999999998,36.00000000000001,3.0380000000000003,29.1,52.2,5.6579999999999995,5.631,15.8,19.4,7.425999999999998,8.7,34.5,42.9,30.2,7.5,5.500000000000001,13.5,19.6,116.1,5.868999999999999,3.634,2.136,49.2,147.10000000000005,100.2,159.5,14.3,18.5,126.2,182.6,2019.0
160,29.2,53,97.9,0.542,12.0,22.8,0.221,0.525,13.4,74.4,0.21,HOU,44.3,98.7,4.4190000000000005,19.4,53.8,3.2180000000000004,24.9,44.899999999999984,5.635,5.4780000000000015,21.4,26.6,7.715999999999998,10.3,34.599999999999994,45.1,25.1,9.9,5.3,14.2,23.7,129.4,5.744,5.948999999999999,2.214,39.1,137.70000000000002,87.19999999999997,129.5,16.7,17.0,98.7,183.0,2019.0
161,27.0,48,98.1,0.53,12.4,21.9,0.182,0.516,14.1,76.2,0.184,IND,46.3,99.29999999999998,4.669,11.8,31.6,3.8960000000000004,34.4,67.6,5.018,5.2780000000000005,18.7,24.4,7.570000000000001,9.499999999999998,36.8,46.29999999999999,29.799999999999994,9.9,4.8,15.200000000000005,20.8,122.9,5.589,3.2230000000000003,2.389,39.00000000000001,147.1,94.3,158.2,17.700000000000006,15.500000000000002,120.8,201.7,2019.0
162,27.2,48,101.7,0.529,12.7,22.0,0.258,0.514,11.4,76.0,0.224,LAC,44.3,94.7,4.611000000000001,12.7,31.700000000000006,3.3460000000000005,31.4,63.2,4.6819999999999995,5.3119999999999985,23.399999999999995,28.9,7.870999999999999,8.8,36.3,45.1,26.3,6.699999999999998,4.299999999999999,13.9,22.2,124.6,5.691,3.49,2.719,40.3,149.9,96.7,147.79999999999995,11.900000000000002,13.9,120.1,192.2,2019.0
163,26.2,37,103.2,0.527,13.4,22.2,0.18,0.516,12.2,76.4,0.192,LAL,47.8,101.3,4.7700000000000005,11.4,34.2,2.7969999999999997,36.3,67.29999999999998,5.341,5.325,17.900000000000006,26.2,6.614,10.5,41.90000000000001,52.6,33.300000000000004,8.6,5.6000000000000005,18.1,21.8,125.0,5.532000000000001,3.2969999999999997,2.7760000000000002,46.3,162.49999999999997,105.5,164.5,14.9,17.7,145.79999999999995,193.00000000000003,2019.0
164,27.7,33,96.6,0.508,12.9,20.0,0.21,0.521,13.9,77.6,0.232,MEM,41.99999999999999,93.8,4.507999999999999,11.7,33.7,3.397,30.6,60.0,5.0539999999999985,5.1370000000000005,19.9,25.8,7.6720000000000015,9.499999999999998,37.7,47.1,29.1,10.4,6.899999999999999,14.9,24.4,115.7,5.499,3.629,2.583,38.6,152.79999999999995,94.9,158.1,18.4,23.3,128.1,188.7,2019.0
165,27.0,39,98.2,0.515,13.1,24.8,0.172,0.51,12.7,77.6,0.201,MIA,41.60000000000001,91.3,4.632,11.4,32.4,3.1129999999999995,30.2,59.0,5.152,5.234,15.1,22.4,6.746,12.3,37.6,49.7,25.0,7.8,6.1000000000000005,14.7,22.000000000000004,109.8,5.477,3.45,2.611,54.90000000000001,164.10000000000005,109.3,145.9,15.0,22.8,129.0,195.9,2019.0
166,26.9,60,103.3,0.55,12.0,20.8,0.197,0.503,11.5,80.3,0.162,MIL,45.2,93.40000000000002,4.709,13.2,37.60000000000001,3.4850000000000003,31.90000000000001,55.99999999999999,5.641,5.492999999999999,19.1,24.4,8.020999999999999,9.2,39.90000000000001,49.10000000000001,27.3,7.8000000000000025,5.5,13.5,19.3,122.9,5.792999999999998,4.433,2.191,40.6,149.4,98.3,148.5,14.3,17.9,105.0,189.2,2019.0
167,26.2,36,100.2,0.511,11.4,24.6,0.21,0.5379999999999999,12.9,74.9,0.19,MIN,44.3,96.90000000000002,4.5390000000000015,9.8,27.8,3.4610000000000003,34.6,69.00000000000001,4.915,5.103,21.1,26.4,8.009,11.7,34.40000000000001,46.1,28.7,8.2,4.9,13.999999999999998,20.4,119.9,5.517,3.2010000000000005,2.6970000000000005,49.7,151.60000000000005,100.1,159.2,15.9,17.0,111.8,196.5,2019.0
168,25.7,33,103.3,0.529,12.6,24.1,0.193,0.532,11.6,76.8,0.193,NOP,48.9,103.2,4.6160000000000005,10.8,31.5,3.285,38.1,71.9,5.114,5.211,19.8,26.0,7.567000000000001,11.7,36.79999999999999,48.4,31.5,8.4,5.9,16.1,21.200000000000006,128.29999999999998,5.478,3.4490000000000003,2.115,46.39999999999999,141.5,94.6,156.70000000000005,14.1,17.7,120.7,201.70000000000005,2019.0
169,23.4,17,99.6,0.49,12.4,22.1,0.205,0.5329999999999999,11.7,76.1,0.203,NYK,41.10000000000001,94.29999999999998,4.516,10.3,30.4,2.998,30.8,64.0,4.850999999999999,5.017,19.9,26.0,7.5489999999999995,12.1,36.8,48.8,20.1,7.0,5.0,14.9,22.5,112.5,5.379,2.985,2.837,50.0,158.9,103.1,126.4,13.800000000000002,19.1,125.5,200.3,2019.0
170,25.7,49,102.8,0.514,11.7,26.0,0.19,0.523,14.4,78.2,0.206,OKC,43.89999999999999,97.09999999999998,4.542,12.3,35.5,2.754,31.6,61.4,5.165,5.232000000000001,18.5,25.8,7.239,12.599999999999998,37.00000000000001,49.4,24.500000000000004,9.7,5.400000000000001,14.300000000000002,22.7,118.6,5.471,4.009,2.2680000000000002,49.4,149.6,97.7,118.8,17.1,20.2,107.70000000000002,180.1,2019.0
171,25.7,42,98.1,0.518,11.9,22.0,0.168,0.515,11.8,79.7,0.18600000000000005,ORL,41.6,92.6,4.407,11.999999999999998,33.7,3.4399999999999995,29.700000000000006,58.8,4.94,5.0600000000000005,15.4,19.600000000000005,7.712999999999999,9.9,35.90000000000001,45.8,26.00000000000001,6.700000000000001,5.699999999999998,13.5,18.8,110.6,5.402,3.735,2.3080000000000003,41.60000000000001,153.29999999999995,96.6,152.0,13.4,20.9,124.6,192.60000000000005,2019.0
172,26.4,51,101.6,0.532,12.9,24.5,0.241,0.512,11.1,78.6,0.206,PHI,47.49999999999999,101.5,4.615,12.6,35.5,3.156,35.0,66.19999999999999,5.2410000000000005,5.3420000000000005,25.7,32.2,7.963999999999999,11.4,41.6,52.9,29.9,7.7,5.3,15.6,21.3,133.50000000000003,5.718,4.0299999999999985,2.651,42.3,149.30000000000004,97.4,156.7,14.2,14.3,117.79999999999998,194.1,2019.0
173,24.0,19,100.5,0.514,13.8,20.5,0.202,0.545,13.5,72.5,0.236,PHO,46.90000000000001,99.6,4.623,10.1,30.2,2.6700000000000004,36.6,69.50000000000001,5.135999999999999,5.138,20.8,26.5,7.776999999999999,9.499999999999998,31.8,41.4,26.2,10.0,5.9,17.0,25.1,124.40000000000002,5.4940000000000015,3.1250000000000004,2.542,41.39999999999999,139.29999999999998,89.60000000000002,160.60000000000005,18.8,20.2,138.2,208.3,2019.0
174,26.2,53,99.1,0.528,12.1,26.6,0.21,0.516,11.0,77.9,0.195,POR,42.3,89.9,4.774,11.000000000000002,30.3,3.2340000000000004,31.1,59.4,5.3870000000000005,5.403999999999999,19.0,23.1,7.8980000000000015,11.800000000000002,36.6,48.2,23.2,6.700000000000001,5.300000000000002,12.9,20.8,114.3,5.756,3.4389999999999996,2.454999999999999,54.2,160.9,108.9,130.0,12.9,18.4,119.9,186.90000000000003,2019.0
175,24.8,39,103.1,0.524,11.5,23.1,0.177,0.5329999999999999,13.6,75.5,0.207,SAC,46.3,100.8,4.569,13.8,35.50000000000001,3.854000000000001,32.599999999999994,65.0,4.956,5.257999999999999,17.900000000000006,24.099999999999994,7.7879999999999985,10.8,36.1,47.0,26.2,8.3,4.499999999999999,13.0,20.2,124.3,5.559000000000001,3.654,2.3120000000000003,40.90000000000001,144.2,91.4,136.9,14.9,14.3,99.9,190.8,2019.0
176,28.8,48,98.3,0.534,11.0,21.0,0.194,0.528,11.0,79.4,0.17,SAS,43.6,91.0,4.847,10.3,26.200000000000006,3.217,33.40000000000001,64.7,5.16,5.540000000000001,17.0,20.9,8.101,9.3,35.8,44.99999999999999,25.2,6.200000000000001,4.7,12.0,18.500000000000004,114.8,5.8279999999999985,3.435,2.069,44.50000000000001,155.5,100.4,138.20000000000002,12.4,16.7,108.6,186.4,2019.0
177,27.3,58,100.2,0.5429999999999999,12.4,21.9,0.198,0.509,13.1,77.1,0.19,TOR,46.1,97.1,4.694,13.9,36.6,3.717,32.5,60.2,5.2410000000000005,5.452999999999999,19.5,24.1,7.962000000000001,9.6,38.7,48.1,31.1,9.500000000000002,5.7,14.500000000000002,21.3,125.6,5.7810000000000015,3.992,2.251,39.9,149.5,96.1,159.39999999999995,17.4,17.7,120.7,193.5,2019.0
178,27.3,50,100.3,0.5379999999999999,13.4,22.9,0.217,0.507,12.4,80.3,0.189,UTA,40.9,87.7,4.717,12.3,34.40000000000001,3.109,28.6,53.1,5.313999999999999,5.461,19.2,25.9,7.4140000000000015,10.1,36.7,46.90000000000001,26.7,8.5,5.499999999999999,15.0,20.700000000000006,113.2,5.755,4.085,2.8390000000000004,41.6,159.20000000000005,101.5,154.7,17.099999999999998,16.7,133.3,192.0,2019.0
