,Age,W,L,MOV,SOS,ORtg,DRtg,NRtg,Pace,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Tm,Age,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,year
22,23.2,18,64,-8.98,-0.07,95.5,104.8,-9.3,95.7,0.45899999999999996,16.0,25.5,0.195,0.49700000000000005,15.2,73.0,0.225,PHI,225,618,347,257.1,37.099999999999994,91.1,4.096,9.0,28.3,2.6320000000000006,28.099999999999994,62.60000000000001,4.486,4.598,19.700000000000003,29.000000000000004,6.827,11.2,32.0,43.300000000000004,23.2,10.7,6.799999999999999,19.8,22.1,102.69999999999999,15471,122.3,4.976999999999999,3.174,3.178,45.7,140.79999999999998,91.0,155.0,20.299999999999997,21.9,155.5,204.79999999999998,-2.6,17.7,15.299999999999999,0.4130000000000001,-21.499999999999996,0.8999999999999997,-20.3,0.6000000000000001,20150
23,25.7,39,43,-0.9,0.52,105.3,106.2,-0.9,96.3,0.501,13.7,24.5,0.191,0.49700000000000005,14.0,73.5,0.221,PHO,260,657,397,262.59999999999997,42.6,91.89999999999999,4.763,9.3,26.1,2.778,33.5,66.0,5.107,5.193,18.5,23.8,7.23,12.300000000000002,35.400000000000006,47.7,22.199999999999996,9.499999999999998,5.8,15.400000000000002,22.799999999999997,112.7,17552,156.60000000000002,5.515,2.453,2.558,53.99999999999999,152.2,102.4,123.69999999999999,17.4,18.7,128.3,193.3,21.6,17.3,38.9,1.112,2.5,2.3,5.0,10.8,20150
24,27.0,51,31,4.23,0.18,108.2,103.7,4.5,94.2,0.508,12.6,24.2,0.18,0.47600000000000003,11.3,76.2,0.182,POR,273,640,385,265.1,43.49999999999999,95.80000000000001,4.531,11.4,30.8,2.976,32.1,64.9,4.928,5.182,17.5,21.599999999999998,7.991,11.2,36.6,48.0,23.1,6.6000000000000005,4.799999999999999,14.500000000000002,18.8,115.49999999999999,16978,151.8,5.506,3.508,2.045,48.2,148.5,99.49999999999999,130.2,12.399999999999999,12.699999999999998,133.0,195.7,25.7,20.7,46.499999999999986,1.2149999999999999,3.0999999999999996,3.6000000000000005,6.499999999999997,15.0,20150
25,26.0,29,53,-3.71,0.64,105.3,109.2,-3.9,95.4,0.49,14.8,26.5,0.276,0.507,11.8,75.2,0.2,SAC,252,687,387,255.9,41.800000000000004,91.39999999999999,4.556,6.6000000000000005,18.7,2.684,35.199999999999996,72.49999999999999,4.865000000000001,4.9399999999999995,25.400000000000006,32.6,7.638,10.8,34.800000000000004,45.4,21.9,7.5,4.300000000000001,16.900000000000002,21.3,115.70000000000002,17280,145.1,5.414,2.236,3.375,49.6,143.9,98.4,132.79999999999998,13.7,12.499999999999996,131.70000000000002,199.99999999999997,20.300000000000004,9.799999999999999,30.3,0.822,0.7999999999999998,-7.000000000000001,-6.3,7.0,20150
26,29.8,55,27,6.2,0.14,108.5,102.0,6.5,93.8,0.517,13.1,23.4,0.2,0.484,13.3,77.3,0.19,SAS,298,704,379,241.60000000000002,40.400000000000006,84.19999999999999,4.8500000000000005,7.6,20.200000000000003,3.133,32.8,64.0,5.112,5.275,18.2,23.1,7.891,10.200000000000001,34.1,43.9,25.4,8.299999999999999,5.7,14.1,18.5,106.5,17080,168.60000000000002,5.668000000000001,2.282,2.8249999999999997,50.8,155.70000000000002,104.30000000000001,162.00000000000003,16.7,16.9,132.39999999999998,201.40000000000003,27.0,25.8,52.7,1.4769999999999999,7.3999999999999995,9.3,16.499999999999996,17.3,20150
27,26.1,49,33,3.07,-0.62,111.0,107.7,3.3,92.8,0.508,12.0,25.6,0.23199999999999998,0.506,13.4,73.3,0.20800000000000002,TOR,262,754,401,257.6,41.3,90.7,4.752,9.4,26.700000000000003,2.856,31.900000000000002,63.9,5.115,5.233,21.900000000000006,27.699999999999996,7.586,11.200000000000001,32.9,44.0,22.8,7.999999999999999,4.6,13.4,21.9,113.5,19272,162.20000000000002,5.6419999999999995,2.7359999999999998,3.244,54.0,148.9,101.4,130.8,15.699999999999998,15.4,113.49999999999999,194.70000000000002,35.1,14.6,49.8,1.257,11.200000000000001,-4.8,6.3,13.1,20150
28,23.4,38,44,0.22,0.49,105.1,104.9,0.2,90.4,0.494,14.6,29.1,0.214,0.491,12.8,76.3,0.19899999999999998,UTA,235,694,382,252.89999999999998,38.1,85.1,4.438000000000001,7.6000000000000005,22.499999999999996,2.857,30.4,62.4,4.752999999999999,4.942,17.4,24.4,7.037,13.1,34.4,47.4,20.4,8.1,6.199999999999999,15.200000000000001,20.7,101.3,17712,144.5,5.247,2.994,2.857,59.199999999999996,154.09999999999997,106.90000000000002,133.4,17.3,19.199999999999996,150.20000000000002,194.39999999999998,19.4,20.199999999999996,39.7,0.976,-5.3,2.5,-2.8999999999999995,10.000000000000002,20150
29,28.6,46,36,0.72,-0.55,103.7,103.0,0.7,93.7,0.499,14.0,24.9,0.192,0.48100000000000004,12.9,77.3,0.21,WAS,287,707,389,243.7,40.099999999999994,86.10000000000001,4.6530000000000005,6.3,16.9,2.412,33.7,69.09999999999998,4.829,5.008,15.499999999999998,20.9,7.4049999999999985,11.100000000000001,35.4,46.3,22.399999999999995,7.1,4.799999999999999,13.899999999999999,20.6,101.7,17385,144.4,5.315,1.919,2.322,57.00000000000001,163.40000000000003,111.5,128.3,14.0,16.6,120.0,197.7,17.1,24.000000000000004,41.1,1.0790000000000002,-5.6,4.0,-1.6,10.2,20150
0,28.2,48,34,3.61,-0.12,105.1,101.4,3.7,97.1,0.516,13.8,19.1,0.185,0.48,14.4,74.6,0.19399999999999998,ATL,280,714,409,243.10000000000005,39.3,85.2,4.637,10.200000000000001,28.300000000000004,3.209,29.2,56.999999999999986,5.17,5.255,16.0,20.000000000000004,7.957000000000001,8.3,33.8,42.2,25.400000000000002,9.200000000000001,5.6,14.499999999999998,18.8,104.4,17985,149.0,5.598,3.413,2.306,38.3,143.90000000000003,92.3,162.3,18.1,16.5,126.80000000000001,195.4,17.9,29.099999999999998,47.10000000000001,1.2229999999999999,-2.7,8.799999999999999,5.900000000000001,14.299999999999999,20160
1,25.2,48,34,3.21,-0.37,106.8,103.6,3.2,98.5,0.488,12.1,25.1,0.20800000000000002,0.48700000000000004,14.6,74.6,0.231,BOS,253,740,406,246.0,40.3,91.4,4.486,9.1,27.3,2.8680000000000008,31.3,64.1,4.87,4.944,19.6,24.599999999999998,7.632,11.7,33.7,45.60000000000001,24.3,9.700000000000001,4.3999999999999995,13.7,22.7,109.29999999999998,18422,150.1,5.35,2.732,2.72,56.3,157.39999999999998,106.1,143.9,17.6,15.200000000000001,121.6,196.9,22.6,25.099999999999998,47.6,1.218,-1.100000000000001,5.1000000000000005,3.8,13.300000000000002,20160
2,26.9,21,61,-7.35,0.24,103.2,110.9,-7.7,95.2,0.49200000000000005,13.6,24.1,0.18600000000000003,0.534,13.1,75.7,0.17600000000000002,BRK,273,662,378,253.50000000000003,39.699999999999996,89.2,4.367,7.199999999999999,20.6,2.8499999999999996,32.5,68.7,4.598000000000001,4.808,16.7,21.700000000000003,7.577999999999999,9.899999999999999,33.0,42.7,28.6,7.899999999999999,3.600000000000001,16.4,18.1,103.7,16523,138.2,5.164000000000001,2.511,2.473,45.69999999999999,150.9,97.5,169.29999999999998,16.4,11.7,144.2,197.8,10.799999999999999,7.600000000000001,18.200000000000003,0.483,-8.399999999999999,-10.299999999999999,-18.7,1.5999999999999996,20160
3,27.6,42,40,-1.48,0.01,105.0,106.5,-1.5,95.7,0.48700000000000004,12.6,24.5,0.18899999999999997,0.485,10.7,74.9,0.182,CHI,267,679,361,250.50000000000003,42.20000000000001,94.79999999999998,4.416,8.400000000000002,22.5,3.2459999999999996,33.9,72.49999999999999,4.5889999999999995,4.906,18.2,22.6,7.804,11.200000000000003,35.9,46.8,23.4,6.300000000000001,5.8,14.1,18.5,110.49999999999999,17079,142.00000000000003,5.24,2.6230000000000007,2.113,47.6,144.0,96.69999999999999,143.8,12.200000000000001,15.799999999999999,117.0,202.49999999999997,16.9,16.9,33.3,0.8480000000000001,-3.3,-3.0999999999999996,-6.3999999999999995,8.500000000000002,20160
4,26.0,48,34,2.72,-0.36,107.1,104.3,2.8,95.7,0.502,11.7,20.0,0.222,0.496,12.5,79.8,0.191,CHO,257,682,375,250.79999999999998,39.2,89.5,4.356,10.499999999999998,30.0,2.8900000000000006,28.5,59.49999999999999,4.763999999999999,4.938,19.299999999999997,24.3,7.845000000000001,9.600000000000001,38.3,47.599999999999994,22.799999999999997,7.3,6.0,12.299999999999999,19.299999999999997,108.2,17497,149.5,5.354,3.3600000000000003,2.7130000000000005,42.3,172.1,106.7,137.79999999999998,14.299999999999999,19.500000000000004,106.30000000000001,198.0,21.6,22.8,44.099999999999994,1.131,-2.3000000000000003,4.4,2.3000000000000007,12.100000000000001,20160
5,28.1,57,25,6.0,-0.55,110.9,104.5,6.4,93.3,0.524,12.7,25.1,0.19399999999999998,0.496,12.6,78.5,0.205,CLE,282,686,403,259.5,42.60000000000001,92.60000000000001,4.6290000000000004,11.300000000000002,31.6,2.973,31.299999999999997,60.9,5.023999999999999,5.242,17.799999999999997,23.4,7.624,10.799999999999999,35.1,45.9,26.099999999999998,7.5,3.9000000000000004,14.399999999999999,20.9,114.39999999999999,18014,151.1,5.5409999999999995,3.404,2.524,46.79999999999999,147.5,97.4,154.70000000000002,14.100000000000001,12.799999999999999,126.10000000000001,195.4,31.799999999999994,22.4,54.300000000000004,1.3099999999999998,6.0,2.5999999999999996,8.500000000000002,16.400000000000002,20160
6,30.3,42,40,-0.3,0.29,106.7,107.0,-0.3,94.3,0.502,12.0,20.6,0.21100000000000002,0.504,12.8,76.2,0.198,DAL,304,704,389,248.70000000000002,38.300000000000004,87.99999999999999,4.382,11.100000000000001,31.4,2.8800000000000003,27.400000000000002,56.800000000000004,4.871,4.949,18.400000000000002,22.8,8.072000000000001,7.9,32.699999999999996,40.6,24.500000000000004,7.2,2.6,12.7,19.1,106.1,17713,146.0,5.383000000000001,3.359,2.805,38.3,150.99999999999997,94.7,153.7,15.000000000000004,10.200000000000001,115.9,205.20000000000002,19.8,15.9,35.800000000000004,0.95,-0.5999999999999996,-0.5000000000000002,-1.1,9.1,20160
7,24.7,33,49,-3.1,0.29,105.6,108.9,-3.3,95.7,0.489,13.2,25.8,0.21600000000000003,0.515,12.6,77.3,0.21600000000000003,DEN,254,648,368,258.6,40.7,92.90000000000002,4.429,8.700000000000001,26.3,3.44,32.0,66.6,4.7989999999999995,4.888,20.300000000000004,25.899999999999995,7.928999999999999,12.0,35.1,46.99999999999999,25.299999999999997,7.6,4.499999999999999,15.0,21.1,110.60000000000001,16789,145.6,5.281000000000001,2.8139999999999996,2.5119999999999996,54.300000000000004,158.60000000000002,105.50000000000001,152.9,14.2,14.699999999999998,126.19999999999999,198.5,18.1,11.700000000000001,29.8,0.823,-0.7999999999999992,-5.699999999999999,-6.5,6.7,20160
8,25.0,44,38,0.61,-0.18,106.1,105.5,0.6,95.1,0.491,12.2,27.0,0.19699999999999998,0.504,12.5,79.3,0.196,DET,259,679,407,270.9,43.2,97.5,4.365,10.3,29.500000000000007,3.106,32.99999999999999,68.0,4.804,4.962,19.099999999999998,27.700000000000003,7.379999999999999,13.6,38.3,52.00000000000001,21.3,7.700000000000001,4.000000000000001,14.3,21.0,115.6,18319,144.7,5.269,3.4440000000000004,2.6479999999999997,53.8,161.29999999999998,105.4,130.99999999999997,13.700000000000001,12.000000000000002,121.50000000000001,193.79999999999998,19.400000000000002,20.7,40.2,1.066,-0.20000000000000018,1.7,1.4000000000000006,10.2,20160
9,27.4,73,9,10.76,-0.38,114.5,103.8,10.7,99.3,0.563,13.5,23.5,0.191,0.479,12.6,76.0,0.20800000000000002,GSW,284,731,394,242.09999999999997,42.3,87.1,4.8919999999999995,13.600000000000001,33.0,4.324,28.599999999999998,54.1,5.259,5.525,15.800000000000002,20.099999999999998,7.4990000000000006,9.0,35.5,44.3,29.500000000000004,8.5,5.499999999999999,14.7,19.600000000000005,114.30000000000001,17885,162.5,5.792,3.1670000000000007,2.1990000000000003,46.199999999999996,149.8,101.1,161.4,16.0,18.4,137.9,191.6,38.4,23.999999999999996,62.199999999999996,1.499,9.500000000000004,5.6,15.2,21.400000000000002,20160
10,27.8,41,41,0.2,0.14,108.3,108.1,0.2,97.6,0.516,14.2,25.7,0.244,0.516,14.7,72.8,0.21899999999999997,HOU,281,686,380,253.1,38.70000000000001,86.3,4.516000000000001,11.6,33.0,2.742,27.000000000000004,53.300000000000004,4.983,5.151000000000001,20.900000000000002,29.999999999999996,7.004,11.499999999999998,32.699999999999996,44.1,23.5,10.5,5.399999999999999,15.500000000000002,21.8,109.90000000000002,17808,145.5,5.391,3.662,3.244,50.7,137.60000000000002,94.0,139.2,19.900000000000002,17.900000000000002,128.4,189.20000000000002,25.7,14.4,40.0,0.9270000000000003,0.6999999999999996,-5.5,-4.6,10.699999999999998,20160
11,26.9,45,37,1.71,-0.09,104.6,102.9,1.7,96.6,0.49700000000000005,13.5,23.4,0.205,0.489,14.3,76.0,0.205,IND,267,700,403,251.59999999999997,40.400000000000006,88.8,4.664000000000001,8.4,23.599999999999998,2.234,32.0,65.2,4.945,5.062,18.7,24.099999999999998,7.498,10.899999999999999,35.800000000000004,46.7,21.099999999999998,9.1,5.3999999999999995,14.9,21.3,107.70000000000002,17977,147.4,5.410000000000001,2.273,2.6790000000000003,51.9,158.9,105.9,122.3,17.3,18.0,128.5,193.6,17.6,26.200000000000003,43.800000000000004,1.153,-5.0,7.1000000000000005,1.9,11.899999999999999,20160
12,29.7,53,29,4.28,-0.15,108.3,103.8,4.5,95.8,0.524,12.1,20.1,0.22,0.48,13.8,73.8,0.222,LAC,305,689,384,246.40000000000003,40.9,87.7,4.5809999999999995,9.999999999999998,27.300000000000004,3.117,30.9,60.4,5.087,5.197,19.900000000000002,28.200000000000003,7.396999999999999,8.299999999999999,33.800000000000004,42.0,25.499999999999996,8.7,4.7,12.600000000000001,20.0,111.6,16869,148.2,5.412999999999999,3.5789999999999997,3.166,35.1,135.9,86.1,156.4,18.0,13.0,121.6,193.40000000000003,25.0,21.300000000000004,46.5,1.17,1.6000000000000014,5.199999999999999,6.800000000000002,13.900000000000002,20160
13,26.5,17,65,-9.56,0.64,101.6,111.6,-10.0,95.6,0.46,12.5,23.1,0.228,0.523,11.6,74.7,0.20199999999999999,LAL,273,690,393,244.5,36.89999999999999,89.3,4.318,8.4,26.8,2.292,28.5,62.50000000000001,4.6049999999999995,4.72,20.599999999999998,25.5,8.004999999999999,10.4,31.099999999999998,41.5,19.799999999999997,7.500000000000001,4.0,13.899999999999999,19.499999999999996,103.3,17255,135.50000000000003,5.199,2.549,2.879,45.1,140.79999999999998,91.29999999999998,142.4,15.099999999999998,13.3,126.50000000000001,197.3,10.000000000000002,6.5,16.5,0.466,-8.3,-11.8,-20.2,0.5,20160
14,30.5,42,40,-2.24,0.11,105.4,107.8,-2.4,93.3,0.47700000000000004,12.3,25.3,0.231,0.518,15.2,75.1,0.251,MEM,314,613,356,265.90000000000003,41.300000000000004,93.89999999999999,4.359,7.1000000000000005,21.099999999999998,3.627,34.300000000000004,73.2,4.6499999999999995,4.777,22.7,28.4,7.953,11.000000000000002,33.3,44.39999999999999,24.099999999999998,9.999999999999998,4.499999999999999,13.9,22.900000000000002,112.60000000000001,16115,150.39999999999998,5.276,2.4579999999999997,3.031,47.199999999999996,149.2,96.0,145.20000000000002,19.7,14.999999999999998,115.4,201.20000000000005,17.0,13.900000000000002,30.8,0.9239999999999999,-0.2000000000000004,-1.5,-1.5999999999999999,7.700000000000001,20160
15,28.4,48,34,1.65,-0.14,106.1,104.4,1.7,93.6,0.508,13.3,23.8,0.21,0.485,12.1,77.8,0.196,MIA,278,605,367,286.79999999999995,47.09999999999999,99.0,4.731,8.6,24.099999999999998,3.037,38.400000000000006,74.8,5.083,5.211000000000001,20.3,27.2,7.415999999999999,10.8,38.0,48.6,24.599999999999998,8.2,7.1,15.5,20.5,122.7,17446,155.6,5.534,2.6479999999999997,2.6609999999999996,43.0,141.89999999999998,94.00000000000001,134.1,14.4,19.0,122.1,197.60000000000005,21.300000000000004,22.099999999999998,43.400000000000006,1.185,2.5999999999999996,2.4000000000000004,4.8999999999999995,11.700000000000001,20160
16,23.5,33,49,-4.18,0.2,104.3,108.7,-4.4,94.2,0.499,14.2,24.9,0.207,0.51,14.2,73.1,0.221,MIL,240,649,397,263.8,42.3,90.1,4.681,6.3999999999999995,18.0,2.234,35.9,72.3,4.814,5.054,18.5,24.9,7.292999999999999,11.200000000000001,33.699999999999996,44.9,25.5,9.300000000000002,6.8999999999999995,16.200000000000003,22.6,109.39999999999999,17472,146.40000000000003,5.345999999999999,2.153,2.592,53.800000000000004,143.2,98.9,137.0,17.099999999999998,26.799999999999997,137.0,192.49999999999997,18.0,13.4,31.499999999999996,0.761,-6.0,-3.9000000000000004,-9.7,7.199999999999999,20160
17,24.6,29,53,-3.54,0.15,106.5,110.1,-3.6,95.2,0.498,13.9,24.3,0.263,0.524,13.6,74.7,0.2,MIN,247,698,367,247.1,38.599999999999994,84.60000000000001,4.473,6.3,18.3,3.174,32.5,66.1,4.788,4.882000000000001,23.2,28.8,7.812,9.7,30.6,40.4,24.499999999999996,8.1,4.6,14.600000000000001,19.799999999999997,106.5,17935,143.79999999999998,5.392,2.415,3.199,44.099999999999994,136.70000000000002,90.99999999999999,151.6,16.4,13.2,133.10000000000002,193.3,22.6,10.4,32.8,0.77,-1.7999999999999992,-8.100000000000001,-9.8,6.6,20160
18,26.6,30,52,-3.79,0.24,105.6,109.5,-3.9,96.8,0.498,12.3,21.2,0.201,0.523,12.7,78.8,0.225,NOP,269,623,341,253.2,42.1,94.4,4.571000000000001,9.299999999999999,26.300000000000004,2.7319999999999998,32.7,68.10000000000001,4.911,5.031,19.299999999999997,24.200000000000003,7.756,9.900000000000002,34.0,44.300000000000004,20.9,8.200000000000001,4.699999999999999,13.4,21.599999999999998,113.2,15586,142.70000000000002,5.384,2.617,2.666,45.900000000000006,161.20000000000002,101.6,127.89999999999999,15.8,15.200000000000001,123.39999999999999,196.6,15.799999999999997,10.100000000000001,25.699999999999996,0.736,-5.599999999999999,-5.6,-11.3,5.3,20160
19,27.2,32,50,-2.73,0.0,104.6,107.6,-3.0,93.4,0.483,12.6,23.7,0.205,0.48700000000000004,10.5,75.8,0.204,NYK,271,727,407,248.60000000000002,38.0,86.6,4.3580000000000005,8.5,23.900000000000002,3.0929999999999995,29.5,62.400000000000006,4.6659999999999995,4.877,18.0,22.200000000000003,8.147,9.5,33.6,42.900000000000006,20.999999999999996,6.1000000000000005,4.899999999999998,12.399999999999999,19.0,102.39999999999999,18145,140.4,5.303000000000001,2.96,2.506,41.1,142.9,92.70000000000002,137.6,12.8,13.800000000000002,118.89999999999999,194.10000000000002,18.7,15.100000000000001,33.800000000000004,0.849,-3.5,-4.2,-7.7,6.9,20160
20,25.8,55,27,7.28,-0.19,113.1,105.6,7.5,96.7,0.524,14.0,31.1,0.228,0.484,11.7,76.0,0.205,OKC,265,735,408,238.09999999999997,41.099999999999994,85.5,4.7780000000000005,8.0,22.7,2.85,33.2,62.79999999999999,5.174,5.229,20.099999999999994,25.90000000000001,7.264999999999999,13.499999999999998,36.0,49.7,21.799999999999994,7.1,6.199999999999999,15.3,20.099999999999998,110.69999999999999,17870,153.79999999999998,5.548,2.6109999999999998,2.7439999999999998,69.9,147.10000000000002,110.5,115.6,14.099999999999998,17.7,136.1,182.0,37.599999999999994,20.300000000000004,57.9,1.356,7.600000000000003,1.4,8.799999999999997,18.2,20160
21,23.9,35,47,-1.62,-0.06,105.1,106.8,-1.7,96.0,0.5,12.8,23.1,0.175,0.513,13.8,76.5,0.215,ORL,242,671,378,248.2,42.4,91.39999999999999,4.606999999999999,8.0,22.5,3.2589999999999995,34.599999999999994,69.0,5.039000000000001,5.122,15.2,20.2,7.863,10.5,35.0,45.50000000000001,23.0,8.2,5.500000000000001,13.899999999999999,20.400000000000002,108.60000000000001,16771,148.9,5.428000000000001,2.88,2.1149999999999998,45.5,162.4,103.30000000000001,132.7,15.600000000000001,19.4,123.9,199.0,16.3,16.3,32.5,0.9049999999999999,-1.4999999999999998,-0.6,-2.000000000000001,8.399999999999999,20160
22,23.3,10,72,-10.23,0.31,98.8,109.2,-10.4,97.9,0.48700000000000004,14.8,20.6,0.18600000000000003,0.51,13.5,74.0,0.24,PHI,229,673,370,258.8,40.2,92.50000000000001,4.364,10.2,29.8,3.1949999999999994,30.1,62.5,4.723,4.926,16.5,23.7,7.040000000000001,10.499999999999998,33.9,44.400000000000006,23.3,9.200000000000001,7.0,16.6,22.599999999999998,106.8,17384,133.4,5.234,3.351,2.63,43.900000000000006,144.39999999999998,92.60000000000001,151.3,17.1,20.8,140.39999999999998,198.30000000000004,3.5999999999999996,11.700000000000001,15.2,0.45600000000000007,-13.4,-6.300000000000001,-19.7,-5.551115123125783e-17,20160
23,26.0,23,59,-6.66,0.34,102.2,109.0,-6.8,98.5,0.48700000000000004,15.2,25.4,0.204,0.523,13.5,77.1,0.237,PHO,259,666,350,244.3,38.2,87.00000000000001,4.465000000000001,9.4,27.0,2.9120000000000004,28.799999999999997,59.900000000000006,4.824999999999999,4.981999999999999,17.3,23.299999999999997,7.455,12.0,33.5,45.50000000000001,19.7,7.6,3.8000000000000003,16.0,23.0,103.50000000000001,16293,133.29999999999998,5.341000000000001,2.9639999999999995,2.825,52.60000000000001,156.60000000000002,103.20000000000002,125.9,14.999999999999998,13.4,142.6,195.0,11.0,11.200000000000001,22.4,0.6719999999999999,-8.0,-6.200000000000001,-14.7,2.0,20160
24,24.3,44,38,0.83,0.15,108.8,108.0,0.8,96.0,0.511,13.2,25.9,0.20199999999999999,0.503,12.1,76.2,0.225,POR,241,770,407,246.8,39.800000000000004,88.59999999999997,4.651000000000001,11.2,29.8,2.7939999999999996,29.0,58.8,5.045999999999999,5.178999999999999,18.0,23.799999999999997,7.4190000000000005,11.7,34.900000000000006,46.6,21.699999999999996,6.799999999999999,4.699999999999999,14.300000000000002,22.299999999999997,109.10000000000001,19065,146.8,5.488,2.944,2.9449999999999994,56.599999999999994,161.60000000000002,109.1,124.50000000000001,13.799999999999999,16.0,128.10000000000002,187.70000000000002,28.500000000000004,16.000000000000004,44.60000000000001,1.0699999999999998,1.2999999999999994,-1.2999999999999996,-8.881784197001252e-16,11.9,20160
25,26.6,33,49,-2.48,0.16,106.0,108.4,-2.4,100.0,0.51,14.2,23.9,0.214,0.521,14.0,74.9,0.20199999999999999,SAC,262,689,385,262.0,44.599999999999994,95.69999999999999,4.801,8.5,23.5,2.908,36.3,72.3,5.138,5.2379999999999995,20.900000000000002,29.2,7.066,12.1,38.1,50.00000000000001,26.999999999999996,9.799999999999999,4.9,17.4,22.4,118.8,18146,148.9,5.548,2.42,2.853,54.6,151.7,103.5,132.70000000000002,17.2,16.599999999999998,130.2,192.59999999999997,19.2,14.4,33.5,0.896,-2.6,-3.4,-6.3,7.400000000000002,20160
26,30.3,67,15,10.63,-0.36,110.3,99.0,11.3,93.8,0.526,12.4,23.0,0.19699999999999998,0.47700000000000004,14.1,79.1,0.182,SAS,309,729,394,234.79999999999998,40.199999999999996,83.0,4.794,6.8999999999999995,18.1,3.0799999999999996,33.2,65.00000000000001,5.051,5.212,15.8,19.5,7.828,9.100000000000001,34.300000000000004,43.5,25.500000000000004,8.399999999999999,6.100000000000001,12.600000000000001,16.5,103.0,17050,168.9,5.5390000000000015,2.2560000000000002,2.225,44.3,159.1,103.8,165.99999999999997,18.6,18.900000000000002,130.6,197.8,27.0,33.4,60.29999999999999,1.644,7.9,18.2,26.099999999999998,20.900000000000002,20160
27,26.3,56,26,4.5,-0.42,110.0,105.2,4.8,92.9,0.504,12.3,24.6,0.255,0.498,12.7,77.7,0.201,TOR,267,688,377,263.9,40.5,90.30000000000001,4.578,10.0,26.400000000000002,2.844,30.7,63.79999999999999,4.875,5.103000000000001,22.2,28.8,7.356999999999999,11.399999999999999,36.1,47.300000000000004,19.7,8.700000000000001,5.8,13.0,21.099999999999998,113.0,18181,154.00000000000003,5.466000000000001,2.8659999999999997,3.1390000000000002,52.5,158.4,106.3,113.3,16.3,20.1,117.10000000000001,190.3,30.200000000000003,20.799999999999997,50.8,1.24,5.000000000000001,1.9000000000000004,7.0,14.600000000000001,20160
28,24.2,40,42,1.79,0.05,105.9,103.9,2.0,91.0,0.501,14.2,25.9,0.213,0.495,13.5,77.7,0.21,UTA,242,695,395,256.6,39.3,86.7,4.568999999999999,9.1,25.1,2.866,30.2,61.599999999999994,4.925999999999999,5.122000000000001,17.299999999999997,23.7,7.344,11.299999999999999,34.400000000000006,45.9,22.099999999999998,7.9,5.1,15.800000000000002,19.8,105.10000000000001,17348,145.2,5.413,3.028,2.687,49.89999999999999,152.89999999999998,101.49999999999999,144.0,16.8,15.400000000000002,147.39999999999998,196.0,19.699999999999996,22.7,42.39999999999999,1.084,-1.4000000000000006,4.8,3.4000000000000012,11.899999999999999,20160
29,27.3,41,41,-0.5,0.0,105.3,105.8,-0.5,98.5,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,WAS,278,649,382,264.09999999999997,45.5,96.69999999999999,4.7379999999999995,9.3,25.799999999999997,2.92,36.0,71.2,5.087999999999999,5.242000000000001,18.5,25.099999999999998,7.433000000000001,9.3,35.300000000000004,44.599999999999994,27.199999999999992,9.6,4.300000000000001,15.5,21.999999999999996,118.9,17353,150.0,5.56,2.734,2.692,37.50000000000001,151.99999999999997,93.7,152.09999999999997,17.2,12.2,121.0,201.5,19.099999999999998,18.6,37.6,1.006,-0.7000000000000005,1.8,0.9999999999999994,10.799999999999997,20160
0,27.9,43,39,-0.85,-0.38,104.9,105.7,-0.8,97.4,0.504,14.2,23.6,0.215,0.507,13.8,76.1,0.179,ATL,277,670,391,254.39999999999998,40.1,88.19999999999999,4.548,10.000000000000002,27.8,3.0829999999999997,30.400000000000002,60.2,4.986,5.118,18.8,25.6,7.611,9.6,34.599999999999994,44.5,24.999999999999996,8.799999999999999,5.2,16.2,18.5,109.00000000000001,17100,135.8,5.449,3.237,2.8469999999999995,41.0,144.3,93.4,155.60000000000002,17.599999999999998,17.599999999999994,141.2,192.5,11.200000000000001,23.8,34.80000000000001,0.92,-10.5,7.500000000000001,-3.2999999999999994,8.8,20170
1,25.9,53,29,2.63,-0.39,111.2,108.4,2.8,96.8,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.223,BOS,256,735,404,252.99999999999997,41.3,90.6,4.5649999999999995,13.100000000000001,36.00000000000001,3.5730000000000004,28.299999999999997,54.50000000000001,5.171,5.257000000000001,19.7,24.3,7.626,9.3,34.7,44.099999999999994,27.2,7.999999999999999,4.1000000000000005,13.500000000000002,21.1,115.1,18313,146.3,5.598,3.895,2.472,43.2,157.0,100.49999999999999,158.69999999999996,15.700000000000001,13.7,121.5,190.6,26.3,19.5,45.9,1.117,1.2999999999999994,1.2,2.500000000000002,12.899999999999999,20170
